arch,lr,batch_size,dropout,l2_reg,window_size,step,model,history,X_test,y_test,y_pred,epochs,test_accuracy,best_val_accuracy,best_val_loss
cnn_bilstm,0.001,32,0.2,0.0001,500,100,"<Functional name=functional_18, built=True>",<keras.src.callbacks.history.History object at 0x000002456B197A40>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]",30,1.0,1.0,0.15538915991783142
cnn_deeper,0.001,16,0.2,0.0001,500,100,"<Functional name=functional, built=True>",<keras.src.callbacks.history.History object at 0x00000244D607A7E0>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]",30,0.9966777408637874,1.0,0.08556118607521057
cnn_deeper,0.0003,32,0.2,0.0001,500,100,"<Functional name=functional_6, built=True>",<keras.src.callbacks.history.History object at 0x000002448A455370>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]",30,0.9966777408637874,1.0,0.09174887835979462
cnn_deeper,0.001,32,0.2,0.0001,500,100,"<Functional name=functional_2, built=True>",<keras.src.callbacks.history.History object at 0x00000244D7B135F0>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]",30,0.9966777408637874,1.0,0.08742223680019379
cnn_bilstm,0.001,16,0.2,0.0001,500,100,"<Functional name=functional_16, built=True>",<keras.src.callbacks.history.History object at 0x00000245519E1160>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]",30,0.9966777408637874,1.0,0.15292410552501678
cnn_bilstm,0.001,16,0.4,0.0001,500,100,"<Functional name=functional_17, built=True>",<keras.src.callbacks.history.History object at 0x0000024518B085C0>,"[[[-0.17881986]
  [-0.1769137 ]
  [-0.17233886]
  ...
  [-0.05263097]
  [-0.06292433]
  [-0.06406803]]

 [[-0.20146093]
  [-0.20089549]
  [-0.20937704]
  ...
  [-0.33207676]
  [-0.32755327]
  [-0.3264224 ]]

 [[ 0.15976843]
  [ 0.15496375]
  [ 0.15656531]
  ...
  [-0.13011402]
  [-0.13011402]
  [-0.12851246]]

 ...

 [[-0.23368977]
  [-0.46042114]
  [-0.5134859 ]
  ...
  [ 0.21494891]
  [ 0.00268975]
  [ 0.0123379 ]]

 [[ 0.47234976]
  [-0.27402192]
  [-0.0412536 ]
  ...
  [-1.9241925 ]
  [-2.2050018 ]
  [-2.4878192 ]]

 [[ 0.02126915]
  [ 0.02269442]
  [ 0.02649517]
  ...
  [-0.33932632]
  [-0.34407723]
  [-0.33029956]]]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
 1 1 0 1 1]","[1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0
 1 0 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0
 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0
